point_x,point_y,point_z,reachable,error_mm
0.5285714285714286,0.4,0.7,1,0.022195798708891264
0.6,-0.4,0.3285714285714285,1,0.015000109041476079
0.6,-0.4,0.4214285714285714,1,0.01525171521640569
0.6,-0.4,0.5142857142857142,1,0.013311711505347443
0.6,-0.4,0.6071428571428571,1,0.015701993079487886
0.6,-0.4,0.7,1,0.01332994054474396
0.6,-0.2857142857142857,0.3285714285714285,1,0.01342512547940115
0.6,-0.2857142857142857,0.4214285714285714,1,0.018313933254016364
0.6,-0.2857142857142857,0.5142857142857142,1,0.021952595268400425
0.6,-0.2857142857142857,0.6071428571428571,1,0.019969098893996513
0.6,-0.2857142857142857,0.7,1,0.020658802520294162
0.6,-0.17142857142857143,0.3285714285714285,1,0.021488639731491073
0.6,-0.17142857142857143,0.4214285714285714,1,0.021899070187109834
0.6,-0.17142857142857143,0.5142857142857142,1,0.021603799634319323
0.6,-0.17142857142857143,0.6071428571428571,1,0.02521453780476862
0.6,-0.17142857142857143,0.7,1,0.026800571953580293
0.6,-0.05714285714285716,0.3285714285714285,1,0.015472247699373843
0.6,-0.05714285714285716,0.4214285714285714,1,0.017798791818661695
0.6,-0.05714285714285716,0.5142857142857142,1,0.028849045162374607
0.6,-0.05714285714285716,0.6071428571428571,1,0.02646569119956586
0.6,-0.05714285714285716,0.7,1,0.032928576939051504
0.6,0.05714285714285716,0.3285714285714285,1,0.013979554442295752
0.6,0.05714285714285716,0.4214285714285714,1,0.01622305816466399
0.6,0.05714285714285716,0.5142857142857142,1,0.02681562017089516
0.6,0.05714285714285716,0.6071428571428571,1,0.025027602674105615
0.6,0.05714285714285716,0.7,1,0.031554800051093033
0.6,0.17142857142857149,0.3285714285714285,1,0.016151550506414165
0.6,0.17142857142857149,0.4214285714285714,1,0.0165185894477726
0.6,0.17142857142857149,0.5142857142857142,1,0.024908893922161328
0.6,0.17142857142857149,0.6071428571428571,1,0.028735758449649693
0.6,0.17142857142857149,0.7,1,0.030373312472253416
0.6,0.2857142857142857,0.3285714285714285,1,0.011822410014816853
0.6,0.2857142857142857,0.4214285714285714,1,0.022840039028744024
0.6,0.2857142857142857,0.5142857142857142,1,0.01765997953042627
0.6,0.2857142857142857,0.6071428571428571,1,0.02335410328050393
0.6,0.2857142857142857,0.7,1,0.02429312162851712
0.6,0.4,0.3285714285714285,1,0.01654779502039482
0.6,0.4,0.4214285714285714,1,0.015243778716489504
0.6,0.4,0.5142857142857142,1,0.0152322013939843
0.6,0.4,0.6071428571428571,1,0.01155473499359177
0.6,0.4,0.7,1,0.01088720667392961
0.1,-0.4,0.05,0,210.12453919327154
0.1,-0.4,0.14285714285714285,0,171.10489553173502
0.1,-0.4,0.2357142857142857,0,58.526336858912714
0.1,-0.4,0.3285714285714285,0,7.3276958122344436
0.1,-0.2857142857142857,0.05,0,417.16671585523704
0.1,-0.2857142857142857,0.14285714285714285,0,161.95495707985688
0.1,-0.2857142857142857,0.2357142857142857,0,62.66657073600666
0.1,-0.17142857142857143,0.05,0,239.45396316559433
0.1,-0.17142857142857143,0.14285714285714285,0,193.50251488042144
